sigungu,sigungu_code,dong,dong_code,boundary_wkt,admin_dong_code,gu_code
서대문구,11130,천연동,1113052,"POLYGON ((126.96166940147832 37.57016540871937, 126.96791140790054 37.56387244877316, 126.9611678475869 37.56268447642959, 126.95576552249543 37.566548412659806, 126.9528788323378 37.57209795116253, 126.95602794250746 37.57569600504501, 126.96166940147832 37.57016540871937))",1141052000,11410
은평구,11120,역촌동,1112074,"POLYGON ((126.92498193088153 37.60352915176727, 126.92272661522195 37.598941109233216, 126.91815424150336 37.59641937585287, 126.91241446068861 37.59920229135657, 126.90417801431465 37.60102912046836, 126.90380863795977 37.60293939623126, 126.9115683361278 37.60260436897122, 126.91734288946908 37.60463642201932, 126.91938204403002 37.608508047046755, 126.92498193088153 37.60352915176727))",1138062500,11380
은평구,11120,응암3동,1112073,"POLYGON ((126.92119069843343 37.59320942013754, 126.91934578068954 37.58744341488351, 126.9247454299379 37.58599945711583, 126.92491504888254 37.58282829757469, 126.92512021447408 37.58220639940366, 126.92294033557631 37.580125678094205, 126.91792000144513 37.58034997804668, 126.9152424555643 37.58424100958063, 126.91567447086332 37.585934532678884, 126.91657550646327 37.58950322545143, 126.91778985102387 37.59428578844456, 126.92119069843343 37.59320942013754))",1138060000,11380
은평구,11120,불광2동,1112072,"POLYGON ((126.9430033488737 37.62291356600366, 126.94098261634377 37.61835613554227, 126.9323247902801 37.61748088472938, 126.92831229847738 37.618592664248546, 126.92342683103021 37.61607995544985, 126.92283914531096 37.61678916234788, 126.92167191441348 37.625174639626024, 126.92683017880206 37.6268225540009, 126.9430033488737 37.62291356600366))",1138053000,11380
은평구,11120,진관동,1112071,"POLYGON ((126.9738864128702 37.62949634786888, 126.97135221665513 37.62743418897386, 126.96164158910712 37.62569322976388, 126.95527697300784 37.6223770984941, 126.95023032142421 37.62465244309376, 126.9430033488737 37.62291356600366, 126.92683017880206 37.6268225540009, 126.92167191441348 37.625174639626024, 126.91756641166849 37.628328630212536, 126.91090548422312 37.62626155387304, 126.90862530043799 37.62973539928895, 126.91295124779275 37.633086577991136, 126.91455481429648 37.64150050996935, 126.92335892549015 37.642768849393626, 126.93099150738166 37.64717805899008, 126.93914008753828 37.64914400014214, 126.94248904852749 37.65384179343651, 126.94940373004215 37.656145979585894, 126.95334970767568 37.65216408903825, 126.956473797387 37.652480737339445, 126.96424221141602 37.64071627640099, 126.97092373342322 37.63589354812246, 126.9738864128702 37.62949634786888))",1138069000,11380
은평구,11120,수색동,1112068,"POLYGON ((126.88433284773288 37.588143322880526, 126.88935419108029 37.58580092310326, 126.89905466698256 37.58582731337662, 126.9019347597747 37.58707359614439, 126.90637343476672 37.58552743576882, 126.90344008190947 37.581748028149555, 126.90399744259184 37.57834885280969, 126.9002933918596 37.57546698933881, 126.88433284773288 37.588143322880526))",1138065000,11380
은평구,11120,증산동,1112067,"POLYGON ((126.91567447086332 37.585934532678884, 126.9152424555643 37.58424100958063, 126.90838837134714 37.57732436176021, 126.90522065831053 37.57409700522574, 126.9002933918596 37.57546698933881, 126.90399744259184 37.57834885280969, 126.90344008190947 37.581748028149555, 126.90637343476672 37.58552743576882, 126.91567447086332 37.585934532678884))",1138064000,11380
은평구,11120,신사2동,1112066,"POLYGON ((126.91657550646327 37.58950322545143, 126.91567447086332 37.585934532678884, 126.90637343476672 37.58552743576882, 126.9019347597747 37.58707359614439, 126.90351153070807 37.59547392167827, 126.9075291125802 37.59565097696243, 126.91657550646327 37.58950322545143))",1138063200,11380
은평구,11120,신사1동,1112065,"POLYGON ((126.90417801431465 37.60102912046836, 126.91241446068861 37.59920229135657, 126.91815424150336 37.59641937585287, 126.91778985102387 37.59428578844456, 126.91657550646327 37.58950322545143, 126.9075291125802 37.59565097696243, 126.90351153070807 37.59547392167827, 126.90417801431465 37.60102912046836))",1138063100,11380
은평구,11120,응암2동,1112060,"POLYGON ((126.93051448519475 37.58910147357643, 126.9302171100533 37.58559126746845, 126.92491504888254 37.58282829757469, 126.9247454299379 37.58599945711583, 126.91934578068954 37.58744341488351, 126.92119069843343 37.59320942013754, 126.92842772737141 37.592827866011326, 126.93051448519475 37.58910147357643))",1138059000,11380
은평구,11120,응암1동,1112059,"POLYGON ((126.91815424150336 37.59641937585287, 126.92272661522195 37.598941109233216, 126.93793804742218 37.59792744479741, 126.94069194338766 37.59480468811755, 126.93575441237547 37.593605788596975, 126.93051448519475 37.58910147357643, 126.92842772737141 37.592827866011326, 126.92119069843343 37.59320942013754, 126.91778985102387 37.59428578844456, 126.91815424150336 37.59641937585287))",1138058000,11380
은평구,11120,대조동,1112058,"POLYGON ((126.92283914531096 37.61678916234788, 126.92342683103021 37.61607995544985, 126.93345746940614 37.60600764285122, 126.92916958466515 37.60634407599123, 126.92498193088153 37.60352915176727, 126.91938204403002 37.608508047046755, 126.9222109406308 37.615672797586306, 126.92283914531096 37.61678916234788))",1138057000,11380
은평구,11120,구산동,1112057,"POLYGON ((126.9073390322534 37.61670864054819, 126.91224219623759 37.61152197846355, 126.91938204403002 37.608508047046755, 126.91734288946908 37.60463642201932, 126.9115683361278 37.60260436897122, 126.90380863795977 37.60293939623126, 126.90303066177668 37.609977911401344, 126.9073390322534 37.61670864054819))",1138056000,11380
은평구,11120,갈현2동,1112056,"POLYGON ((126.9073390322534 37.61670864054819, 126.91003200416795 37.62260416121027, 126.9222109406308 37.615672797586306, 126.91938204403002 37.608508047046755, 126.91224219623759 37.61152197846355, 126.9073390322534 37.61670864054819))",1138055200,11380
은평구,11120,갈현1동,1112055,"POLYGON ((126.91090548422312 37.62626155387304, 126.91756641166849 37.628328630212536, 126.92167191441348 37.625174639626024, 126.92283914531096 37.61678916234788, 126.9222109406308 37.615672797586306, 126.91003200416795 37.62260416121027, 126.91090548422312 37.62626155387304))",1138055100,11380
은평구,11120,불광1동,1112052,"POLYGON ((126.9430033488737 37.62291356600366, 126.95023032142421 37.62465244309376, 126.95527697300784 37.6223770984941, 126.95145384404022 37.61493028446385, 126.9520814366425 37.60691371095613, 126.94354071073072 37.608060299223546, 126.93345746940614 37.60600764285122, 126.92342683103021 37.61607995544985, 126.92831229847738 37.618592664248546, 126.9323247902801 37.61748088472938, 126.94098261634377 37.61835613554227, 126.9430033488737 37.62291356600366))",1138052000,11380
은평구,11120,녹번동,1112051,"POLYGON ((126.93345746940614 37.60600764285122, 126.94354071073072 37.608060299223546, 126.9520814366425 37.60691371095613, 126.9524752030572 37.60508692737045, 126.94451473597087 37.60203195380752, 126.94069194338766 37.59480468811755, 126.93793804742218 37.59792744479741, 126.92272661522195 37.598941109233216, 126.92498193088153 37.60352915176727, 126.92916958466515 37.60634407599123, 126.93345746940614 37.60600764285122))",1138051000,11380
노원구,11110,공릉1동,1111079,"POLYGON ((127.07341234876074 37.62829475896258, 127.07786886958355 37.62516609798437, 127.08117841748847 37.617729725645276, 127.08374746408333 37.616459716952704, 127.07795900851046 37.61428713987838, 127.07351243825278 37.61283660342313, 127.07329632342767 37.61357731187506, 127.07146746390492 37.62186386008925, 127.06650095845498 37.62799344544476, 127.07240677836624 37.62861355053147, 127.07341234876074 37.62829475896258))",1135059500,11350
노원구,11110,중계2·3동,1111078,"POLYGON ((127.07287601877485 37.642517808446804, 127.06908870220354 37.63594688887072, 127.06223662538795 37.63674207824422, 127.06321133611159 37.641861414507105, 127.07070907706651 37.6476963431719, 127.07287601877485 37.642517808446804))",1135062500,11350
노원구,11110,상계6·7동,1111077,"POLYGON ((127.06234368127393 37.65288713116115, 127.06912399561949 37.652966305850484, 127.07070907706651 37.6476963431719, 127.06321133611159 37.641861414507105, 127.06223662538795 37.63674207824422, 127.06098678821363 37.6348431073974, 127.05704472959141 37.63797342537787, 127.05800075220091 37.64318263878276, 127.05628970391643 37.651706234051574, 127.06234368127393 37.65288713116115))",1135069500,11350
노원구,11110,상계3·4동,1111076,"POLYGON ((127.08703720912473 37.68806053885742, 127.09706391309695 37.686383719372294, 127.09839746601683 37.682954904948026, 127.0939394572467 37.676403111386776, 127.0980220884148 37.66742967749355, 127.09607218281296 37.659784466941865, 127.0912349114808 37.66075262373265, 127.07796992830718 37.6598044171969, 127.07652050632196 37.65870714192685, 127.072227609645 37.665167372802884, 127.06866922520145 37.67101373830339, 127.07343171221208 37.671986682766025, 127.07807670357634 37.68155745757756, 127.08128735909389 37.68569524036654, 127.08703720912473 37.68806053885742))",1135066500,11350
노원구,11110,상계10동,1111074,"POLYGON ((127.06779439145689 37.65861004978925, 127.06234368127393 37.65288713116115, 127.05628970391643 37.651706234051574, 127.0536592668348 37.65787105625379, 127.05357858265091 37.659019121000924, 127.06013382790833 37.66095372142604, 127.0655500360393 37.6620046665441, 127.06779439145689 37.65861004978925))",1135072000,11350
노원구,11110,상계9동,1111073,"POLYGON ((127.05834586631993 37.667734619526925, 127.06866922520145 37.67101373830339, 127.072227609645 37.665167372802884, 127.0688299231325 37.665055841695526, 127.06783101142037 37.65876799990485, 127.06779439145689 37.65861004978925, 127.0655500360393 37.6620046665441, 127.06013382790833 37.66095372142604, 127.05834586631993 37.667734619526925))",1135071000,11350
노원구,11110,상계8동,1111072,"POLYGON ((127.05104079023467 37.66841814078519, 127.05834586631993 37.667734619526925, 127.06013382790833 37.66095372142604, 127.05357858265091 37.659019121000924, 127.05093085431419 37.666308257661356, 127.05104079023467 37.66841814078519))",1135070000,11350
노원구,11110,상계5동,1111069,"POLYGON ((127.06783101142037 37.65876799990485, 127.0688299231325 37.665055841695526, 127.072227609645 37.665167372802884, 127.07652050632196 37.65870714192685, 127.07371794490287 37.65557254194616, 127.06783101142037 37.65876799990485))",1135067000,11350
노원구,11110,상계2동,1111066,"POLYGON ((127.06783101142037 37.65876799990485, 127.07371794490287 37.65557254194616, 127.07423943135986 37.652375368786515, 127.07070907706651 37.6476963431719, 127.06912399561949 37.652966305850484, 127.06234368127393 37.65288713116115, 127.06779439145689 37.65861004978925, 127.06783101142037 37.65876799990485))",1135064000,11350
노원구,11110,상계1동,1111065,"POLYGON ((127.08703720912473 37.68806053885742, 127.08128735909389 37.68569524036654, 127.07807670357634 37.68155745757756, 127.07343171221208 37.671986682766025, 127.06866922520145 37.67101373830339, 127.05834586631993 37.667734619526925, 127.05104079023467 37.66841814078519, 127.05402878877452 37.682018621183914, 127.05288479710485 37.68423857084347, 127.05673771202906 37.68650223136443, 127.06722106517597 37.68706409219909, 127.07150256171397 37.69158365999211, 127.0838752703195 37.69359534202034, 127.08703720912473 37.68806053885742))",1135063000,11350
노원구,11110,중계4동,1111064,"POLYGON ((127.09607218281296 37.659784466941865, 127.0978618070161 37.656734861475485, 127.08814546598218 37.65312586091172, 127.08028381995645 37.650645991531356, 127.07423943135986 37.652375368786515, 127.07371794490287 37.65557254194616, 127.07652050632196 37.65870714192685, 127.07796992830718 37.6598044171969, 127.0912349114808 37.66075262373265, 127.09607218281296 37.659784466941865))",1135062400,11350
노원구,11110,중계1동,1111061,"POLYGON ((127.07423943135986 37.652375368786515, 127.08028381995645 37.650645991531356, 127.07860693627484 37.643208664885236, 127.07287601877485 37.642517808446804, 127.07070907706651 37.6476963431719, 127.07423943135986 37.652375368786515))",1135062100,11350
노원구,11110,중계본동,1111060,"POLYGON ((127.08028381995645 37.650645991531356, 127.08814546598218 37.65312586091172, 127.09496093471334 37.65209266377008, 127.09440766298717 37.64713490473045, 127.09656377057604 37.64297106712184, 127.09624516503061 37.63980120522243, 127.08516764454826 37.63728360717358, 127.07860693627484 37.643208664885236, 127.08028381995645 37.650645991531356))",1135061900,11350
노원구,11110,하계2동,1111059,"POLYGON ((127.06223662538795 37.63674207824422, 127.06908870220354 37.63594688887072, 127.07240677836624 37.62861355053147, 127.06650095845498 37.62799344544476, 127.0616960509394 37.6337583602366, 127.06098678821363 37.6348431073974, 127.06223662538795 37.63674207824422))",1135061200,11350
노원구,11110,하계1동,1111058,"POLYGON ((127.07287601877485 37.642517808446804, 127.07860693627484 37.643208664885236, 127.08516764454826 37.63728360717358, 127.07871464396779 37.627929629758924, 127.07341234876074 37.62829475896258, 127.07240677836624 37.62861355053147, 127.06908870220354 37.63594688887072, 127.07287601877485 37.642517808446804))",1135061100,11350
노원구,11110,공릉2동,1111056,"POLYGON ((127.09656377057604 37.64297106712184, 127.11014084969742 37.641850613893396, 127.11406637789241 37.63742154695932, 127.11309628774731 37.627803407908374, 127.10737639048635 37.62412346388371, 127.10782277688129 37.61804244241069, 127.09825969127313 37.61431077622918, 127.091653941375 37.61685276458648, 127.08374746408333 37.616459716952704, 127.08117841748847 37.617729725645276, 127.07786886958355 37.62516609798437, 127.07341234876074 37.62829475896258, 127.07871464396779 37.627929629758924, 127.08516764454826 37.63728360717358, 127.09624516503061 37.63980120522243, 127.09656377057604 37.64297106712184))",1135060000,11350
노원구,11110,월계3동,1111053,"POLYGON ((127.0616960509394 37.6337583602366, 127.06650095845498 37.62799344544476, 127.07146746390492 37.62186386008925, 127.07329632342767 37.61357731187506, 127.06818602666038 37.61154830286642, 127.06115112319516 37.62741022271766, 127.0616960509394 37.6337583602366))",1135058000,11350
노원구,11110,월계2동,1111052,"POLYGON ((127.05704472959141 37.63797342537787, 127.06098678821363 37.6348431073974, 127.0616960509394 37.6337583602366, 127.06115112319516 37.62741022271766, 127.05209373568619 37.62164065487782, 127.04407361234986 37.62819939002575, 127.04358800895609 37.62848931298715, 127.04846196024069 37.63636777731178, 127.05335535234006 37.64240809837446, 127.05704472959141 37.63797342537787))",1135057000,11350
노원구,11110,월계1동,1111051,"POLYGON ((127.05209373568619 37.62164065487782, 127.06115112319516 37.62741022271766, 127.06818602666038 37.61154830286642, 127.06500114376745 37.6115522747693, 127.06024052127316 37.61429426489421, 127.05209373568619 37.62164065487782))",1135056000,11350
도봉구,11100,도봉2동,1110065,"POLYGON ((127.04719303998868 37.68965911661062, 127.05108189294938 37.69116379209157, 127.05288479710485 37.68423857084347, 127.05402878877452 37.682018621183914, 127.05104079023467 37.66841814078519, 127.05093085431419 37.666308257661356, 127.04575466419537 37.66703111388364, 127.04816011756132 37.68219335038291, 127.04719303998868 37.68965911661062))",1132052200,11320
도봉구,11100,도봉1동,1110064,"POLYGON ((127.04719303998868 37.68965911661062, 127.04816011756132 37.68219335038291, 127.04575466419537 37.66703111388364, 127.04171022937784 37.667178657712434, 127.03303302747335 37.672121628519136, 127.02490280404695 37.668838157383284, 127.02754493410742 37.66664266762026, 127.0205452057109 37.66729382482935, 127.01039666042071 37.681894589603594, 127.0109997247323 37.691942369792514, 127.01802453368332 37.698275937456124, 127.02419558273166 37.69682256792619, 127.03018866626446 37.69776745888886, 127.03328657751797 37.69010729962784, 127.0379422140845 37.68943836856245, 127.04383030416193 37.692565730249534, 127.04719303998868 37.68965911661062))",1132052100,11320
도봉구,11100,창5동,1110063,"POLYGON ((127.04669165538526 37.65924855674416, 127.05040486319272 37.648874855897986, 127.03843794022315 37.64858621776448, 127.0443287768366 37.65892276960071, 127.04669165538526 37.65924855674416))",1132051500,11320
도봉구,11100,창4동,1110062,"POLYGON ((127.0536592668348 37.65787105625379, 127.05628970391643 37.651706234051574, 127.05800075220091 37.64318263878276, 127.05704472959141 37.63797342537787, 127.05335535234006 37.64240809837446, 127.05040486319272 37.648874855897986, 127.04669165538526 37.65924855674416, 127.0536592668348 37.65787105625379))",1132051400,11320
도봉구,11100,창3동,1110061,"POLYGON ((127.04846196024069 37.63636777731178, 127.04358800895609 37.62848931298715, 127.04058571489718 37.6311245692538, 127.03854629095046 37.63409821149277, 127.04575925440021 37.641130441836495, 127.04846196024069 37.63636777731178))",1132051300,11320
도봉구,11100,창2동,1110060,"POLYGON ((127.04575925440021 37.641130441836495, 127.03854629095046 37.63409821149277, 127.03293898113425 37.64006831203042, 127.03557374085779 37.64371727065583, 127.04188649306384 37.643871634119165, 127.04575925440021 37.641130441836495))",1132051200,11320
도봉구,11100,창1동,1110059,"POLYGON ((127.03843794022315 37.64858621776448, 127.05040486319272 37.648874855897986, 127.05335535234006 37.64240809837446, 127.04846196024069 37.63636777731178, 127.04575925440021 37.641130441836495, 127.04188649306384 37.643871634119165, 127.03557374085779 37.64371727065583, 127.03843794022315 37.64858621776448))",1132051100,11320
도봉구,11100,방학3동,1110057,"POLYGON ((127.0205452057109 37.66729382482935, 127.02754493410742 37.66664266762026, 127.03683217057173 37.65975415677422, 127.03701675897624 37.65753857724258, 127.03589138115106 37.65729645100878, 127.0298786932802 37.65602295360186, 127.02757047296275 37.65123028152522, 127.02313577869705 37.65172165104524, 127.01844013645633 37.65879020067972, 127.01776269066357 37.66391319760785, 127.0205452057109 37.66729382482935))",1132071000,11320
도봉구,11100,방학2동,1110056,"POLYGON ((127.02754493410742 37.66664266762026, 127.02490280404695 37.668838157383284, 127.03303302747335 37.672121628519136, 127.04171022937784 37.667178657712434, 127.03683217057173 37.65975415677422, 127.02754493410742 37.66664266762026))",1132070000,11320
도봉구,11100,방학1동,1110055,"POLYGON ((127.04171022937784 37.667178657712434, 127.04575466419537 37.66703111388364, 127.05093085431419 37.666308257661356, 127.05357858265091 37.659019121000924, 127.0536592668348 37.65787105625379, 127.04669165538526 37.65924855674416, 127.0443287768366 37.65892276960071, 127.03701675897624 37.65753857724258, 127.03683217057173 37.65975415677422, 127.04171022937784 37.667178657712434))",1132069000,11320
도봉구,11100,쌍문4동,1110054,"POLYGON ((127.02757047296275 37.65123028152522, 127.0298786932802 37.65602295360186, 127.03589138115106 37.65729645100878, 127.0354010011953 37.64835675522081, 127.03077866095782 37.64792485693203, 127.02757047296275 37.65123028152522))",1132068100,11320
도봉구,11100,쌍문3동,1110053,"POLYGON ((127.03843794022315 37.64858621776448, 127.03557374085779 37.64371727065583, 127.03293898113425 37.64006831203042, 127.02725709482806 37.64381361333986, 127.03077866095782 37.64792485693203, 127.0354010011953 37.64835675522081, 127.03843794022315 37.64858621776448))",1132068000,11320
도봉구,11100,쌍문2동,1110052,"POLYGON ((127.03701675897624 37.65753857724258, 127.0443287768366 37.65892276960071, 127.03843794022315 37.64858621776448, 127.0354010011953 37.64835675522081, 127.03589138115106 37.65729645100878, 127.03701675897624 37.65753857724258))",1132067000,11320
도봉구,11100,쌍문1동,1110051,"POLYGON ((127.01844013645633 37.65879020067972, 127.02313577869705 37.65172165104524, 127.02757047296275 37.65123028152522, 127.03077866095782 37.64792485693203, 127.02725709482806 37.64381361333986, 127.01772305897457 37.64631597694605, 127.01465935892466 37.64943687496812, 127.01599412132472 37.65623256113309, 127.01844013645633 37.65879020067972))",1132066000,11320
강북구,11090,인수동,1109075,"POLYGON ((127.0190193649627 37.63802558144527, 127.02155304234539 37.632724312108834, 127.02568810689789 37.633301122999335, 127.02535997458978 37.631861988551314, 127.00246877070603 37.62931209234943, 126.99529660787617 37.62923863577322, 126.98672705513869 37.63377641288196, 126.98846940137632 37.63786304475397, 126.998611443716 37.63605858769528, 127.00667685126798 37.641572377740225, 127.0180289473666 37.64151909192283, 127.0190193649627 37.63802558144527))",1130566000,11305
강북구,11090,우이동,1109074,"POLYGON ((127.01039666042071 37.681894589603594, 127.0205452057109 37.66729382482935, 127.01776269066357 37.66391319760785, 127.01844013645633 37.65879020067972, 127.01599412132472 37.65623256113309, 127.01465935892466 37.64943687496812, 127.01772305897457 37.64631597694605, 127.0180289473666 37.64151909192283, 127.00667685126798 37.641572377740225, 126.998611443716 37.63605858769528, 126.98846940137632 37.63786304475397, 126.98537069512379 37.64080296617396, 126.98580395043626 37.64699767714015, 126.9817452676551 37.65209769387776, 126.99031779354014 37.661013121145366, 126.99494735642686 37.66223870806347, 126.99622950422442 37.669428820661516, 126.99506026831365 37.674827885285765, 127.00000021675876 37.68100582640454, 127.01039666042071 37.681894589603594))",1130564500,11305
강북구,11090,삼각산동,1109073,"POLYGON ((127.02319247089986 37.61667743361918, 127.02413436592045 37.609495618120114, 127.01735748848714 37.61201686736982, 127.01066046037364 37.6157727707909, 127.01473379503328 37.61748899873868, 127.02319247089986 37.61667743361918))",1130557500,11305
강북구,11090,송천동,1109072,"POLYGON ((127.02899997508099 37.62166660932778, 127.03191267761795 37.61433363522837, 127.03229982090541 37.609536104167034, 127.02433990415497 37.60847763545628, 127.02413436592045 37.609495618120114, 127.02319247089986 37.61667743361918, 127.02411006687917 37.62239070981324, 127.02899997508099 37.62166660932778))",1130555500,11305
강북구,11090,송중동,1109071,"POLYGON ((127.03469823957049 37.622718071113965, 127.03893167551664 37.61716476737777, 127.0412249700351 37.613517466723664, 127.03920958253596 37.60991939413521, 127.03251659844592 37.60634705009134, 127.03229982090541 37.609536104167034, 127.03191267761795 37.61433363522837, 127.02899997508099 37.62166660932778, 127.03469823957049 37.622718071113965))",1130554500,11305
강북구,11090,미아동,1109070,"POLYGON ((127.02959725336635 37.63217423167186, 127.03469823957049 37.622718071113965, 127.02899997508099 37.62166660932778, 127.02411006687917 37.62239070981324, 127.02469323766687 37.62754705364478, 127.02535997458978 37.631861988551314, 127.02959725336635 37.63217423167186))",1130553500,11305
강북구,11090,삼양동,1109069,"POLYGON ((127.02469323766687 37.62754705364478, 127.02411006687917 37.62239070981324, 127.02319247089986 37.61667743361918, 127.01473379503328 37.61748899873868, 127.01066046037364 37.6157727707909, 127.00997935126598 37.62111906051553, 127.00660485894835 37.62164803868, 127.01766679213826 37.624173867240835, 127.02469323766687 37.62754705364478))",1130553400,11305
강북구,11090,수유3동,1109065,"POLYGON ((127.02725709482806 37.64381361333986, 127.03293898113425 37.64006831203042, 127.02568810689789 37.633301122999335, 127.02155304234539 37.632724312108834, 127.0190193649627 37.63802558144527, 127.02292844025527 37.63863321226575, 127.02725709482806 37.64381361333986))",1130563500,11305
강북구,11090,수유2동,1109064,"POLYGON ((127.01772305897457 37.64631597694605, 127.02725709482806 37.64381361333986, 127.02292844025527 37.63863321226575, 127.0190193649627 37.63802558144527, 127.0180289473666 37.64151909192283, 127.01772305897457 37.64631597694605))",1130562500,11305
강북구,11090,수유1동,1109063,"POLYGON ((126.99529660787617 37.62923863577322, 127.00246877070603 37.62931209234943, 127.02535997458978 37.631861988551314, 127.02469323766687 37.62754705364478, 127.01766679213826 37.624173867240835, 127.00660485894835 37.62164803868, 127.00210238658002 37.622984514557714, 126.99529660787617 37.62923863577322))",1130561500,11305
강북구,11090,번3동,1109062,"POLYGON ((127.04407361234986 37.62819939002575, 127.05209373568619 37.62164065487782, 127.04683575271793 37.61675829008634, 127.0412249700351 37.613517466723664, 127.03893167551664 37.61716476737777, 127.03900271686057 37.6238842988685, 127.04407361234986 37.62819939002575))",1130560800,11305
강북구,11090,번2동,1109061,"POLYGON ((127.04058571489718 37.6311245692538, 127.04358800895609 37.62848931298715, 127.04407361234986 37.62819939002575, 127.03900271686057 37.6238842988685, 127.03893167551664 37.61716476737777, 127.03469823957049 37.622718071113965, 127.02959725336635 37.63217423167186, 127.03591782126082 37.63262176495672, 127.04058571489718 37.6311245692538))",1130560300,11305
강북구,11090,번1동,1109060,"POLYGON ((127.03293898113425 37.64006831203042, 127.03854629095046 37.63409821149277, 127.04058571489718 37.6311245692538, 127.03591782126082 37.63262176495672, 127.02959725336635 37.63217423167186, 127.02535997458978 37.631861988551314, 127.02568810689789 37.633301122999335, 127.03293898113425 37.64006831203042))",1130559500,11305
성북구,11080,석관동,1108085,"POLYGON ((127.07329632342767 37.61357731187506, 127.07351243825278 37.61283660342313, 127.07382707099227 37.60401928986419, 127.06424828533608 37.60234356864383, 127.0628815614738 37.60077666159543, 127.05413734593897 37.5971595374718, 127.05343473545744 37.59883361049742, 127.05387677262006 37.605313361442136, 127.06277641433887 37.61000834459905, 127.06500114376745 37.6115522747693, 127.06818602666038 37.61154830286642, 127.07329632342767 37.61357731187506))",1129081000,11290
성북구,11080,종암동,1108084,"POLYGON ((127.03232520939005 37.60120583524659, 127.03428095093255 37.60066242629935, 127.04062878289457 37.59970147258202, 127.04286019687521 37.5930067820459, 127.04116895171082 37.58847599306138, 127.03845656148546 37.5884495272383, 127.0323343432193 37.5884582529206, 127.0270980695135 37.59133532421327, 127.02922491596618 37.5979606821986, 127.03232520939005 37.60120583524659))",1129070500,11290
성북구,11080,동선동,1108083,"POLYGON ((127.02182695978954 37.594495165459755, 127.0270980695135 37.59133532421327, 127.02421817601255 37.58627908095876, 127.0210684537201 37.58603406117568, 127.01536535864652 37.58901149350673, 127.01364852584956 37.591172304463434, 127.02182695978954 37.594495165459755))",1129057500,11290
성북구,11080,삼선동,1108082,"POLYGON ((127.01536535864652 37.58901149350673, 127.0210684537201 37.58603406117568, 127.02087981260017 37.585880060101644, 127.01684149612828 37.57941162549592, 127.01258353135525 37.57754031784007, 127.01094467951529 37.57765758282494, 127.00943572616534 37.58040853645499, 127.00629784959712 37.585156286264116, 127.01536535864652 37.58901149350673))",1129055500,11290
성북구,11080,성북동,1108081,"POLYGON ((126.98984276495587 37.59842301677683, 126.9973542692804 37.59990983918717, 127.0016620182246 37.598814859857946, 127.008023642711 37.59388270658048, 127.01364852584956 37.591172304463434, 127.01536535864652 37.58901149350673, 127.00629784959712 37.585156286264116, 127.00304474231643 37.58959898679736, 126.99123748658741 37.58851316269216, 126.99117660799685 37.58860073125721, 126.9847903853038 37.59227214297269, 126.98366752610544 37.596350797276386, 126.98984276495587 37.59842301677683))",1129052500,11290
성북구,11080,장위3동,1108078,"POLYGON ((127.05209373568619 37.62164065487782, 127.06024052127316 37.61429426489421, 127.06500114376745 37.6115522747693, 127.06277641433887 37.61000834459905, 127.06033297142798 37.6095393051227, 127.05249251884266 37.61467848429623, 127.04683575271793 37.61675829008634, 127.05209373568619 37.62164065487782))",1129078000,11290
성북구,11080,장위2동,1108077,"POLYGON ((127.05249251884266 37.61467848429623, 127.06033297142798 37.6095393051227, 127.06277641433887 37.61000834459905, 127.05387677262006 37.605313361442136, 127.04754252781963 37.60849591736152, 127.05249251884266 37.61467848429623))",1129077000,11290
성북구,11080,장위1동,1108076,"POLYGON ((127.04683575271793 37.61675829008634, 127.05249251884266 37.61467848429623, 127.04754252781963 37.60849591736152, 127.04570537771365 37.60863542170709, 127.03920958253596 37.60991939413521, 127.0412249700351 37.613517466723664, 127.04683575271793 37.61675829008634))",1129076000,11290
성북구,11080,월곡2동,1108072,"POLYGON ((127.04570537771365 37.60863542170709, 127.04754252781963 37.60849591736152, 127.05387677262006 37.605313361442136, 127.05343473545744 37.59883361049742, 127.04975439355248 37.59349421284317, 127.04286019687521 37.5930067820459, 127.04062878289457 37.59970147258202, 127.04570537771365 37.60863542170709))",1129072500,11290
성북구,11080,월곡1동,1108071,"POLYGON ((127.04570537771365 37.60863542170709, 127.04062878289457 37.59970147258202, 127.03428095093255 37.60066242629935, 127.03251659844592 37.60634705009134, 127.03920958253596 37.60991939413521, 127.04570537771365 37.60863542170709))",1129071500,11290
성북구,11080,길음2동,1108068,"POLYGON ((127.02433990415497 37.60847763545628, 127.03229982090541 37.609536104167034, 127.03251659844592 37.60634705009134, 127.03428095093255 37.60066242629935, 127.03232520939005 37.60120583524659, 127.02807163225042 37.6003865485277, 127.02433990415497 37.60847763545628))",1129068500,11290
성북구,11080,길음1동,1108066,"POLYGON ((127.01735748848714 37.61201686736982, 127.02413436592045 37.609495618120114, 127.02433990415497 37.60847763545628, 127.02807163225042 37.6003865485277, 127.02374395802002 37.59877360140283, 127.01887845075028 37.60339271386187, 127.01653674424489 37.61078050680436, 127.01735748848714 37.61201686736982))",1129066000,11290
